"run","tick","UAV-UAV","Manned-Manned","UAV-Manned"
12,148.0,118,0,0
12,151.0,118,0,0
12,154.0,119,0,0
12,157.0,119,0,0
12,160.0,119,0,0
12,163.0,119,0,0
12,166.0,119,0,0
12,169.0,119,0,0
12,172.0,120,0,0
12,175.0,120,0,0
12,178.0,120,0,0
12,181.0,120,0,0
12,184.0,120,0,0
12,187.0,121,0,0
12,190.0,121,0,0
12,193.0,121,0,0
12,196.0,121,0,0
12,199.0,121,0,0
12,202.0,122,0,0
12,205.0,122,0,0
12,208.0,122,0,0
12,211.0,122,0,0
12,214.0,122,0,0
12,217.0,123,0,0
12,220.0,123,0,0
12,223.0,123,0,0
12,226.0,123,0,0
12,229.0,124,0,0
12,232.0,124,0,0
12,235.0,124,0,0
12,238.0,124,0,0
12,241.0,125,0,0
12,244.0,125,0,0
12,247.0,125,0,0
12,250.0,125,0,0
12,253.0,126,0,0
12,256.0,126,0,0
12,259.0,126,0,0
12,262.0,126,0,0
12,265.0,127,0,0
12,268.0,127,0,0
12,271.0,127,0,0
12,274.0,128,0,0
12,277.0,128,0,0
12,280.0,128,0,0
12,283.0,128,0,0
12,286.0,129,0,0
12,289.0,129,0,0
12,292.0,129,0,0
12,295.0,130,0,0
12,298.0,130,0,0
12,301.0,130,0,0
12,304.0,131,0,0
12,307.0,131,0,0
12,310.0,131,0,0
12,313.0,132,0,0
12,316.0,132,0,0
12,319.0,132,0,0
12,322.0,133,0,0
12,325.0,133,0,0
12,328.0,134,0,0
12,331.0,134,0,0
12,334.0,134,0,0
12,337.0,135,0,0
12,340.0,135,0,0
12,343.0,136,0,0
12,346.0,136,0,0
12,349.0,137,0,0
12,352.0,137,0,0
12,355.0,138,0,0
12,358.0,140,0,0
12,361.0,143,0,0
12,364.0,145,0,0
12,367.0,148,0,0
12,370.0,150,0,0
12,373.0,152,0,0
12,376.0,155,0,0
12,379.0,157,0,0
12,382.0,160,0,0
12,385.0,163,0,0
12,388.0,165,0,0
12,391.0,168,0,0
12,394.0,171,0,0
12,397.0,174,0,0
12,400.0,176,0,0
12,403.0,180,0,0
12,406.0,183,0,0
12,409.0,186,0,0
12,412.0,189,0,0
12,415.0,193,0,0
12,418.0,196,0,0
12,421.0,199,0,0
12,424.0,203,0,0
12,427.0,207,0,0
12,430.0,210,0,0
12,433.0,214,0,0
12,436.0,218,0,0
12,439.0,222,0,0
12,442.0,225,0,0
12,445.0,230,0,0
12,448.0,232,0,0
12,451.0,234,0,0
12,454.0,236,0,0
12,457.0,238,0,0
12,460.0,240,0,0
12,463.0,242,0,0
12,466.0,244,0,0
12,469.0,246,0,0
12,472.0,248,0,0
12,475.0,250,0,0
12,478.0,253,0,0
12,481.0,255,0,0
12,484.0,257,0,0
12,487.0,258,0,0
12,490.0,261,0,0
12,493.0,263,0,0
12,496.0,266,0,0
12,499.0,268,0,0
12,502.0,271,0,0
12,505.0,273,0,0
12,508.0,275,0,0
12,511.0,277,0,0
12,514.0,280,0,0
12,517.0,282,0,0
12,520.0,285,0,0
12,523.0,287,0,0
12,526.0,290,0,0
12,529.0,292,0,0
12,532.0,295,0,0
12,535.0,297,0,0
12,538.0,299,0,0
12,541.0,302,0,0
12,544.0,304,0,0
12,547.0,307,0,0
12,550.0,309,0,0
12,553.0,312,0,0
12,556.0,314,0,0
12,559.0,317,0,0
12,562.0,319,0,0
12,565.0,322,0,0
12,568.0,325,0,0
12,571.0,327,0,0
12,574.0,330,0,0
12,577.0,332,0,0
12,580.0,335,0,0
12,583.0,337,0,0
12,586.0,339,0,0
12,589.0,341,0,0
12,592.0,344,0,0
12,595.0,346,0,0
12,598.0,348,0,0
12,601.0,351,0,0
12,604.0,353,0,0
12,607.0,355,0,0
12,610.0,358,0,0
12,613.0,361,0,0
12,616.0,363,0,0
12,619.0,366,0,0
12,622.0,369,0,0
12,625.0,371,0,0
12,628.0,374,0,0
12,631.0,377,0,0
12,634.0,379,0,0
12,637.0,382,0,0
12,640.0,385,0,0
12,643.0,387,0,0
12,646.0,390,0,0
12,649.0,393,0,0
12,652.0,396,0,0
12,655.0,398,0,0
12,658.0,400,0,0
12,661.0,403,0,0
12,664.0,406,0,0
12,667.0,409,0,0
12,670.0,411,0,0
12,673.0,414,0,0
12,676.0,417,0,0
12,679.0,420,0,0
12,682.0,422,0,0
12,685.0,425,0,0
12,688.0,428,0,0
12,691.0,430,0,0
12,694.0,433,0,0
12,697.0,435,0,0
12,700.0,437,0,0
12,703.0,439,0,0
12,706.0,441,0,0
12,709.0,441,0,0
12,712.0,441,0,0
12,715.0,441,0,0
12,718.0,441,0,0
12,721.0,441,0,0
12,724.0,441,0,0
12,727.0,441,0,0
12,730.0,441,0,0
12,733.0,441,0,0
12,736.0,441,0,0
12,739.0,441,0,0
12,742.0,441,0,0
12,745.0,441,0,0
12,748.0,441,0,0
12,751.0,441,0,0
12,754.0,441,0,0
12,757.0,441,0,0
12,760.0,441,0,0
12,763.0,441,0,0
12,766.0,441,0,0
12,769.0,441,0,0
12,772.0,441,0,0
12,775.0,441,0,0
12,778.0,441,0,0
12,781.0,441,0,0
12,784.0,441,0,0
12,787.0,441,0,0
12,790.0,441,0,0
12,793.0,441,0,0
12,796.0,441,0,0
12,799.0,441,0,0
12,802.0,441,0,0
12,805.0,441,0,0
12,808.0,441,0,0
12,811.0,441,0,0
12,814.0,441,0,0
12,817.0,441,0,0
12,820.0,441,0,0
12,823.0,441,0,0
12,826.0,441,0,0
12,829.0,441,0,0
12,832.0,441,0,0
12,835.0,441,0,0
12,838.0,441,0,0
12,841.0,441,0,0
12,844.0,441,0,0
12,847.0,441,0,0
12,850.0,441,0,0
12,853.0,441,0,0
12,856.0,441,0,0
12,859.0,441,0,0
12,862.0,441,0,0
12,865.0,441,0,0
12,868.0,441,0,0
12,871.0,441,0,0
12,874.0,441,0,0
12,877.0,441,0,0
12,880.0,441,0,0
12,883.0,441,0,0
12,886.0,441,0,0
12,889.0,441,0,0
12,892.0,441,0,0
12,895.0,441,0,0
12,898.0,441,0,0
12,901.0,441,0,0
12,904.0,441,0,0
12,907.0,441,0,0
12,910.0,441,0,0
12,913.0,441,0,0
12,916.0,441,0,0
12,919.0,441,0,0
12,922.0,441,0,0
12,925.0,441,0,0
12,928.0,441,0,0
12,931.0,441,0,0
12,934.0,441,0,0
12,937.0,441,0,0
12,940.0,441,0,0
12,943.0,441,0,0
12,946.0,441,0,0
12,949.0,441,0,0
12,952.0,441,0,0
12,955.0,441,0,0
12,958.0,441,0,0
12,961.0,441,0,0
12,964.0,441,0,0
12,967.0,441,0,0
12,970.0,441,0,0
12,973.0,441,0,0
12,976.0,441,0,0
12,979.0,441,0,0
12,982.0,441,0,0
12,985.0,441,0,0
12,988.0,441,0,0
12,991.0,441,0,0
12,994.0,441,0,0
12,997.0,441,0,0
12,1000.0,441,0,0
12,1003.0,441,0,0
12,1006.0,441,0,0
12,1009.0,441,0,0
12,1012.0,441,0,0
12,1015.0,441,0,0
12,1018.0,441,0,0
12,1021.0,441,0,0
12,1024.0,441,0,0
12,1027.0,441,0,0
12,1030.0,441,0,0
12,1033.0,441,0,0
12,1036.0,441,0,0
12,1039.0,441,0,0
12,1042.0,441,0,0
12,1045.0,441,0,0
12,1048.0,441,0,0
12,1051.0,441,0,0
12,1054.0,441,0,0
12,1057.0,441,0,0
12,1060.0,441,0,0
12,1063.0,441,0,0
12,1066.0,441,0,0
12,1069.0,441,0,0
12,1072.0,441,0,0
12,1075.0,441,0,0
12,1078.0,441,0,0
12,1081.0,441,0,0
12,1084.0,441,0,0
12,1087.0,441,0,0
12,1090.0,441,0,0
12,1093.0,441,0,0
12,1096.0,441,0,0
12,1099.0,441,0,0
12,1102.0,441,0,0
12,1105.0,441,0,0
12,1108.0,441,0,0
12,1111.0,441,0,0
12,1114.0,441,0,0
12,1117.0,441,0,0
12,1120.0,441,0,0
12,1123.0,441,0,0
12,1126.0,441,0,0
12,1129.0,441,0,0
12,1132.0,441,0,0
12,1135.0,441,0,0
12,1138.0,441,0,0
12,1141.0,441,0,0
12,1144.0,441,0,0
12,1147.0,441,0,0
12,1150.0,441,0,0
12,1153.0,441,0,0
12,1156.0,441,0,0
12,1159.0,441,0,0
12,1162.0,441,0,0
12,1165.0,441,0,0
12,1168.0,441,0,0
12,1171.0,441,0,0
12,1174.0,441,0,0
12,1177.0,441,0,0
12,1180.0,441,0,0
12,1183.0,441,0,0
12,1186.0,441,0,0
12,1189.0,441,0,0
12,1192.0,441,0,0
12,1195.0,441,0,0
12,1198.0,441,0,0
12,1201.0,441,0,0
12,1204.0,441,0,0
12,1207.0,441,0,0
12,1210.0,441,0,0
12,1213.0,441,0,0
12,1216.0,441,0,0
12,1219.0,441,0,0
12,1222.0,441,0,0
12,1225.0,441,0,0
12,1228.0,441,0,0
12,1231.0,441,0,0
12,1234.0,441,0,0
12,1237.0,441,0,0
12,1240.0,441,0,0
12,1243.0,441,0,0
12,1246.0,441,0,0
12,1249.0,441,0,0
12,1252.0,441,0,0
12,1255.0,441,0,0
12,1258.0,441,0,0
12,1261.0,441,0,0
12,1264.0,441,0,0
12,1267.0,441,0,0
12,1270.0,441,0,0
12,1273.0,441,0,0
12,1276.0,441,0,0
12,1279.0,441,0,0
12,1282.0,441,0,0
12,1285.0,441,0,0
12,1288.0,441,0,0
12,1291.0,441,0,0
12,1294.0,441,0,0
12,1297.0,441,0,0
12,1300.0,441,0,0
12,1303.0,441,0,0
12,1306.0,441,0,0
12,1309.0,441,0,0
12,1312.0,441,0,0
12,1315.0,441,0,0
12,1318.0,441,0,0
12,1321.0,441,0,0
12,1324.0,441,0,0
12,1327.0,441,0,0
12,1330.0,441,0,0
12,1333.0,441,0,0
12,1336.0,441,0,0
12,1339.0,441,0,0
12,1342.0,441,0,0
12,1345.0,441,0,0
12,1348.0,441,0,0
12,1351.0,441,0,0
12,1354.0,441,0,0
12,1357.0,441,0,0
12,1360.0,441,0,0
12,1363.0,441,0,0
12,1366.0,441,0,0
12,1369.0,441,0,0
12,1372.0,441,0,0
12,1375.0,441,0,0
12,1378.0,441,0,0
12,1381.0,441,0,0
12,1384.0,441,0,0
12,1387.0,441,0,0
12,1390.0,441,0,0
12,1393.0,441,0,0
12,1396.0,441,0,0
12,1399.0,441,0,0
12,1402.0,441,0,0
12,1405.0,441,0,0
12,1408.0,441,0,0
12,1411.0,441,0,0
12,1414.0,441,0,0
12,1417.0,441,0,0
12,1420.0,441,0,0
12,1423.0,441,0,0
12,1426.0,441,0,0
12,1429.0,441,0,0
12,1432.0,441,0,0
12,1435.0,441,0,0
12,1438.0,441,0,0
12,1441.0,441,0,0
12,1444.0,441,0,0
12,1447.0,441,0,0
12,1450.0,441,0,0
12,1453.0,441,0,0
12,1456.0,441,0,0
12,1459.0,441,0,0
12,1462.0,441,0,0
12,1465.0,441,0,0
12,1468.0,441,0,0
12,1471.0,441,0,0
12,1474.0,441,0,0
12,1477.0,441,0,0
12,1480.0,441,0,0
12,1483.0,441,0,0
12,1486.0,441,0,0
12,1489.0,441,0,0
12,1492.0,441,0,0
12,1495.0,441,0,0
12,1498.0,441,0,0
12,1501.0,441,0,0
12,1504.0,441,0,0
12,1507.0,441,0,0
12,1510.0,441,0,0
12,1513.0,441,0,0
12,1516.0,441,0,0
12,1519.0,441,0,0
12,1522.0,441,0,0
12,1525.0,441,0,0
12,1528.0,441,0,0
12,1531.0,441,0,0
12,1534.0,441,0,0
12,1537.0,441,0,0
12,1540.0,441,0,0
12,1543.0,441,0,0
12,1546.0,441,0,0
12,1549.0,441,0,0
12,1552.0,441,0,0
12,1555.0,441,0,0
12,1558.0,441,0,0
12,1561.0,441,0,0
12,1564.0,441,0,0
12,1567.0,441,0,0
12,1570.0,441,0,0
12,1573.0,441,0,0
12,1576.0,441,0,0
12,1579.0,441,0,0
12,1582.0,441,0,0
12,1585.0,441,0,0
12,1588.0,441,0,0
12,1591.0,441,0,0
12,1594.0,441,0,0
12,1597.0,441,0,0
12,1600.0,441,0,0
12,1603.0,441,0,0
12,1606.0,441,0,0
12,1609.0,441,0,0
12,1612.0,441,0,0
12,1615.0,441,0,0
12,1618.0,441,0,0
12,1621.0,441,0,0
12,1624.0,441,0,0
12,1627.0,441,0,0
12,1630.0,441,0,0
12,1633.0,441,0,0
12,1636.0,441,0,0
12,1639.0,441,0,0
12,1642.0,441,0,0
12,1645.0,441,0,0
12,1648.0,441,0,0
12,1651.0,441,0,0
12,1654.0,441,0,0
12,1657.0,441,0,0
12,1660.0,441,0,0
12,1663.0,441,0,0
12,1666.0,441,0,0
12,1669.0,441,0,0
12,1672.0,441,0,0
12,1675.0,441,0,0
12,1678.0,441,0,0
12,1681.0,441,0,0
12,1684.0,441,0,0
12,1687.0,441,0,0
12,1690.0,441,0,0
12,1693.0,441,0,0
12,1696.0,441,0,0
12,1699.0,441,0,0
12,1702.0,441,0,0
12,1705.0,441,0,0
12,1708.0,441,0,0
12,1711.0,441,0,0
12,1714.0,441,0,0
12,1717.0,441,0,0
12,1720.0,441,0,0
12,1723.0,441,0,0
12,1726.0,441,0,0
12,1729.0,441,0,0
12,1732.0,441,0,0
12,1735.0,441,0,0
12,1738.0,441,0,0
12,1741.0,441,0,0
12,1744.0,441,0,0
12,1747.0,441,0,0
12,1750.0,441,0,0
12,1753.0,441,0,0
12,1756.0,441,0,0
12,1759.0,441,0,0
12,1762.0,441,0,0
12,1765.0,441,0,0
12,1768.0,441,0,0
12,1771.0,441,0,0
12,1774.0,441,0,0
12,1777.0,441,0,0
12,1780.0,441,0,0
12,1783.0,441,0,0
12,1786.0,441,0,0
12,1789.0,441,0,0
12,1792.0,441,0,0
12,1795.0,441,0,0
12,1798.0,441,0,0
12,1801.0,441,0,0
12,1804.0,441,0,0
12,1807.0,441,0,0
12,1810.0,441,0,0
12,1813.0,441,0,0
12,1816.0,441,0,0
12,1819.0,441,0,0
12,1822.0,441,0,0
12,1825.0,441,0,0
12,1828.0,441,0,0
12,1831.0,441,0,0
12,1834.0,441,0,0
12,1837.0,441,0,0
12,1840.0,441,0,0
12,1843.0,441,0,0
12,1846.0,441,0,0
12,1849.0,441,0,0
12,1852.0,441,0,0
12,1855.0,441,0,0
12,1858.0,441,0,0
12,1861.0,441,0,0
12,1864.0,441,0,0
12,1867.0,441,0,0
12,1870.0,441,0,0
12,1873.0,441,0,0
12,1876.0,441,0,0
12,1879.0,441,0,0
12,1882.0,441,0,0
12,1885.0,441,0,0
12,1888.0,441,0,0
12,1891.0,441,0,0
12,1894.0,441,0,0
12,1897.0,441,0,0
12,1900.0,441,0,0
12,1903.0,441,0,0
12,1906.0,441,0,0
12,1909.0,441,0,0
12,1912.0,441,0,0
12,1915.0,441,0,0
12,1918.0,441,0,0
12,1921.0,441,0,0
12,1924.0,441,0,0
12,1927.0,441,0,0
12,1930.0,441,0,0
12,1933.0,441,0,0
12,1936.0,441,0,0
12,1939.0,441,0,0
12,1942.0,441,0,0
12,1945.0,441,0,0
12,1948.0,441,0,0
12,1951.0,441,0,0
12,1954.0,441,0,0
12,1957.0,441,0,0
12,1960.0,441,0,0
12,1963.0,441,0,0
12,1966.0,441,0,0
12,1969.0,441,0,0
12,1972.0,441,0,0
12,1975.0,441,0,0
12,1978.0,441,0,0
12,1981.0,441,0,0
12,1984.0,441,0,0
12,1987.0,441,0,0
12,1990.0,441,0,0
12,1993.0,441,0,0
12,1996.0,441,0,0
12,1999.0,441,0,0
12,2002.0,441,0,0
12,2005.0,441,0,0
12,2008.0,441,0,0
12,2011.0,441,0,0
12,2014.0,441,0,0
12,2017.0,441,0,0
12,2020.0,441,0,0
12,2023.0,441,0,0
12,2026.0,441,0,0
12,2029.0,441,0,0
12,2032.0,441,0,0
12,2035.0,441,0,0
12,2038.0,441,0,0
12,2041.0,441,0,0
12,2044.0,441,0,0
12,2047.0,441,0,0
12,2050.0,441,0,0
12,2053.0,441,0,0
12,2056.0,441,0,0
12,2059.0,441,0,0
12,2062.0,441,0,0
12,2065.0,441,0,0
12,2068.0,441,0,0
12,2071.0,441,0,0
12,2074.0,441,0,0
12,2077.0,441,0,0
12,2080.0,441,0,0
12,2083.0,441,0,0
12,2086.0,441,0,0
12,2089.0,441,0,0
12,2092.0,441,0,0
12,2095.0,441,0,0
12,2098.0,441,0,0
12,2101.0,441,0,0
12,2104.0,441,0,0
12,2107.0,441,0,0
12,2110.0,441,0,0
12,2113.0,441,0,0
12,2116.0,441,0,0
12,2119.0,441,0,0
12,2122.0,441,0,0
12,2125.0,441,0,0
12,2128.0,441,0,0
12,2131.0,441,0,0
12,2134.0,441,0,0
12,2137.0,441,0,0
12,2140.0,441,0,0
12,2143.0,441,0,0
12,2146.0,441,0,0
12,2149.0,441,0,0
12,2152.0,441,0,0
12,2155.0,441,0,0
12,2158.0,441,0,0
12,2161.0,441,0,0
12,2164.0,441,0,0
12,2167.0,441,0,0
12,2170.0,441,0,0
12,2173.0,441,0,0
12,2176.0,441,0,0
12,2179.0,441,0,0
12,2182.0,441,0,0
12,2185.0,441,0,0
12,2188.0,441,0,0
12,2191.0,441,0,0
12,2194.0,441,0,0
12,2197.0,441,0,0
12,2200.0,441,0,0
12,2203.0,441,0,0
12,2206.0,441,0,0
12,2209.0,441,0,0
12,2212.0,441,0,0
12,2215.0,441,0,0
12,2218.0,441,0,0
12,2221.0,441,0,0
12,2224.0,441,0,0
12,2227.0,441,0,0
12,2230.0,441,0,0
12,2233.0,441,0,0
12,2236.0,441,0,0
12,2239.0,441,0,0
12,2242.0,441,0,0
12,2245.0,441,0,0
12,2248.0,441,0,0
12,2251.0,441,0,0
12,2254.0,441,0,0
12,2257.0,441,0,0
12,2260.0,441,0,0
12,2263.0,441,0,0
12,2266.0,441,0,0
12,2269.0,441,0,0
12,2272.0,441,0,0
12,2275.0,441,0,0
12,2278.0,441,0,0
12,2281.0,441,0,0
12,2284.0,441,0,0
12,2287.0,441,0,0
12,2290.0,441,0,0
12,2293.0,441,0,0
12,2296.0,441,0,0
12,2299.0,441,0,0
12,2302.0,441,0,0
12,2305.0,441,0,0
12,2308.0,441,0,0
12,2311.0,441,0,0
12,2314.0,441,0,0
12,2317.0,441,0,0
12,2320.0,441,0,0
12,2323.0,441,0,0
12,2326.0,441,0,0
12,2329.0,441,0,0
12,2332.0,441,0,0
12,2335.0,441,0,0
12,2338.0,441,0,0
12,2341.0,441,0,0
12,2344.0,441,0,0
12,2347.0,441,0,0
12,2350.0,441,0,0
12,2353.0,441,0,0
12,2356.0,441,0,0
12,2359.0,441,0,0
12,2362.0,441,0,0
12,2365.0,441,0,0
12,2368.0,441,0,0
12,2371.0,441,0,0
12,2374.0,441,0,0
12,2377.0,441,0,0
12,2380.0,441,0,0
12,2383.0,441,0,0
12,2386.0,441,0,0
12,2389.0,441,0,0
12,2392.0,441,0,0
12,2395.0,441,0,0
12,2398.0,441,0,0
12,2401.0,441,0,0
12,2404.0,441,0,0
12,2407.0,441,0,0
12,2410.0,441,0,0
12,2413.0,441,0,0
12,2416.0,441,0,0
12,2419.0,441,0,0
12,2422.0,441,0,0
12,2425.0,441,0,0
12,2428.0,441,0,0
12,2431.0,441,0,0
12,2434.0,441,0,0
12,2437.0,441,0,0
12,2440.0,441,0,0
12,2441.0,441,0,0
13,1.0,0,0,0
13,4.0,0,0,0
13,7.0,0,0,0
13,10.0,0,0,0
13,13.0,0,0,0
13,16.0,0,0,0
13,19.0,0,0,0
13,22.0,4,0,0
13,25.0,9,0,0
13,28.0,12,0,0
13,31.0,15,0,0
13,34.0,18,0,0
13,37.0,21,0,0
13,40.0,21,0,0
13,43.0,21,0,0
13,46.0,21,0,0
13,49.0,21,0,0
13,52.0,21,0,0
13,55.0,21,0,0
13,58.0,21,0,0
13,61.0,22,0,0
13,64.0,22,0,0
13,67.0,22,0,0
13,70.0,22,0,0
13,73.0,22,0,0
13,76.0,22,0,0
13,79.0,22,0,0
13,82.0,22,0,0
13,85.0,23,0,0
13,88.0,23,0,0
13,91.0,23,0,0
13,94.0,23,0,0
13,97.0,23,0,0
13,100.0,23,0,0
13,103.0,23,0,0
13,106.0,23,0,0
13,109.0,24,0,0
13,112.0,24,0,0
13,115.0,24,0,0
13,118.0,24,0,0
13,121.0,24,0,0
13,124.0,24,0,0
13,127.0,24,0,0
13,130.0,25,0,0
13,133.0,25,0,0
13,136.0,25,0,0
13,139.0,25,0,0
13,142.0,25,0,0
13,145.0,25,0,0
13,148.0,25,0,0
13,151.0,25,0,0
13,154.0,26,0,0
13,157.0,26,0,0
13,160.0,26,0,0
13,163.0,26,0,0
13,166.0,26,0,0
13,169.0,26,0,0
13,172.0,26,0,0
13,175.0,27,0,0
13,178.0,27,0,0
13,181.0,27,0,0
13,184.0,27,0,0
13,187.0,27,0,0
13,190.0,27,0,0
13,193.0,27,0,0
13,196.0,28,0,0
13,199.0,28,0,0
13,202.0,28,0,0
13,205.0,28,0,0
13,208.0,28,0,0
13,211.0,28,0,0
13,214.0,28,0,0
13,217.0,28,0,0
13,220.0,29,0,0
13,223.0,29,0,0
13,226.0,29,0,0
13,229.0,29,0,0
13,232.0,29,0,0
13,235.0,29,0,0
13,238.0,30,0,0
13,241.0,30,0,0
13,244.0,30,0,0
13,247.0,30,0,0
13,250.0,30,0,0
13,253.0,30,0,0
13,256.0,31,0,0
13,259.0,31,0,0
13,262.0,31,0,0
13,265.0,31,0,0
13,268.0,31,0,0
13,271.0,31,0,0
13,274.0,32,0,0
13,277.0,32,0,0
13,280.0,32,0,0
13,283.0,32,0,0
13,286.0,32,0,0
13,289.0,32,0,0
13,292.0,33,0,0
13,295.0,35,0,0
13,298.0,38,0,0
13,301.0,41,0,0
13,304.0,44,0,0
13,307.0,44,0,0
13,310.0,45,0,0
13,313.0,45,0,0
13,316.0,45,0,0
13,319.0,45,0,0
13,322.0,45,0,0
13,325.0,45,0,0
13,328.0,46,0,0
13,331.0,46,0,0
13,334.0,46,0,0
13,337.0,46,0,0
13,340.0,46,0,0
13,343.0,46,0,0
13,346.0,47,0,0
13,349.0,47,0,0
13,352.0,47,0,0
13,355.0,47,0,0
13,358.0,47,0,0
13,361.0,48,0,0
13,364.0,48,0,0
13,367.0,48,0,0
13,370.0,48,0,0
13,373.0,48,0,0
13,376.0,49,0,0
13,379.0,49,0,0
13,382.0,49,0,0
13,385.0,49,0,0
13,388.0,49,0,0
13,391.0,50,0,0
13,394.0,50,0,0
13,397.0,50,0,0
13,400.0,50,0,0
13,403.0,50,0,0
13,406.0,50,0,0
13,409.0,51,0,0
13,412.0,51,0,0
13,415.0,51,0,0
13,418.0,51,0,0
13,421.0,52,0,0
13,424.0,52,0,0
13,427.0,52,0,0
13,430.0,52,0,0
13,433.0,52,0,0
13,436.0,52,0,0
13,439.0,53,0,0
13,442.0,53,0,0
13,445.0,53,0,0
13,448.0,53,0,0
13,451.0,54,0,0
13,454.0,54,0,0
13,457.0,54,0,0
13,460.0,54,0,0
13,463.0,55,0,0
13,466.0,55,0,0
13,469.0,55,0,0
13,472.0,55,0,0
13,475.0,55,0,0
13,478.0,55,0,0
13,481.0,56,0,0
13,484.0,56,0,0
13,487.0,56,0,0
13,490.0,57,0,0
13,493.0,57,0,0
13,496.0,57,0,0
13,499.0,57,0,0
13,502.0,57,0,0
13,505.0,58,0,0
13,508.0,58,0,0
13,511.0,58,0,0
13,514.0,58,0,0
13,517.0,59,0,0
13,520.0,59,0,0
13,523.0,60,0,0
13,526.0,61,0,0
13,529.0,64,0,0
13,532.0,65,0,0
13,535.0,66,0,0
13,538.0,67,0,0
13,541.0,69,0,0
13,544.0,71,0,0
13,547.0,72,0,0
13,550.0,73,0,0
13,553.0,76,0,0
13,556.0,77,0,0
13,559.0,78,0,0
13,562.0,79,0,0
13,565.0,81,0,0
13,568.0,83,0,0
13,571.0,84,0,0
13,574.0,86,0,0
13,577.0,88,0,0
13,580.0,89,0,0
13,583.0,90,0,0
13,586.0,91,0,0
13,589.0,93,0,0
13,592.0,95,0,0
13,595.0,97,0,0
13,598.0,98,0,0
13,601.0,99,0,0
13,604.0,101,0,0
13,607.0,102,0,0
13,610.0,104,0,0
13,613.0,106,0,0
13,616.0,107,0,0
13,619.0,109,0,0
13,622.0,110,0,0
13,625.0,112,0,0
13,628.0,113,0,0
13,631.0,114,0,0
13,634.0,116,0,0
13,637.0,117,0,0
13,640.0,118,0,0
13,643.0,119,0,0
13,646.0,121,0,0
13,649.0,121,0,0
13,652.0,123,0,0
13,655.0,124,0,0
13,658.0,124,0,0
13,661.0,124,0,0
13,664.0,125,0,0
13,667.0,125,0,0
13,670.0,125,0,0
13,673.0,126,0,0
13,676.0,126,0,0
13,679.0,126,0,0
13,682.0,127,0,0
13,685.0,127,0,0
13,688.0,128,0,0
13,691.0,128,0,0
13,694.0,128,0,0
13,697.0,129,0,0
13,700.0,129,0,0
13,703.0,129,0,0
13,706.0,130,0,0
13,709.0,130,0,0
13,712.0,131,0,0
13,715.0,131,0,0
13,718.0,132,0,0
13,721.0,132,0,0
13,724.0,132,0,0
13,727.0,133,0,0
13,730.0,133,0,0
13,733.0,134,0,0
13,736.0,134,0,0
13,739.0,135,0,0
13,742.0,135,0,0
13,745.0,136,0,0
13,748.0,136,0,0
13,751.0,137,0,0
13,754.0,138,0,0
13,757.0,140,0,0
13,760.0,144,0,0
13,763.0,147,0,0
13,766.0,148,0,0
13,769.0,149,0,0
13,772.0,150,0,0
13,775.0,150,0,0
13,778.0,151,0,0
13,781.0,152,0,0
13,784.0,153,0,0
13,787.0,154,0,0
13,790.0,155,0,0
13,793.0,156,0,0
13,796.0,157,0,0
13,799.0,158,0,0
13,802.0,159,0,0
13,805.0,160,0,0
13,808.0,161,0,0
13,811.0,163,0,0
13,814.0,164,0,0
13,817.0,166,0,0
13,820.0,167,0,0
13,823.0,169,0,0
13,826.0,171,0,0
13,829.0,171,0,0
13,832.0,171,0,0
13,835.0,171,0,0
13,838.0,171,0,0
13,841.0,171,0,0
13,844.0,171,0,0
13,847.0,171,0,0
13,850.0,171,0,0
13,853.0,171,0,0
13,856.0,171,0,0
13,859.0,171,0,0
13,862.0,171,0,0
13,865.0,171,0,0
13,868.0,171,0,0
13,871.0,171,0,0
13,874.0,171,0,0
13,877.0,171,0,0
13,880.0,171,0,0
13,883.0,171,0,0
13,886.0,171,0,0
13,889.0,171,0,0
13,892.0,171,0,0
13,895.0,171,0,0
13,898.0,171,0,0
13,901.0,171,0,0
13,904.0,171,0,0
13,907.0,171,0,0
13,910.0,171,0,0
13,913.0,171,0,0
13,916.0,171,0,0
13,919.0,171,0,0
13,922.0,171,0,0
13,925.0,171,0,0
13,928.0,171,0,0
13,931.0,171,0,0
13,934.0,171,0,0
13,937.0,171,0,0
13,940.0,171,0,0
13,943.0,171,0,0
13,946.0,171,0,0
13,949.0,171,0,0
13,952.0,171,0,0
13,955.0,171,0,0
13,958.0,171,0,0
13,961.0,171,0,0
13,964.0,171,0,0
13,967.0,171,0,0
13,970.0,171,0,0
13,973.0,171,0,0
13,976.0,171,0,0
13,979.0,171,0,0
13,982.0,171,0,0
13,985.0,171,0,0
13,988.0,171,0,0
13,991.0,171,0,0
13,994.0,171,0,0
13,997.0,171,0,0
13,1000.0,171,0,0
13,1003.0,171,0,0
13,1006.0,171,0,0
13,1009.0,171,0,0
13,1012.0,171,0,0
13,1015.0,171,0,0
13,1018.0,171,0,0
13,1021.0,171,0,0
13,1024.0,171,0,0
13,1027.0,171,0,0
13,1030.0,171,0,0
13,1033.0,171,0,0
13,1036.0,171,0,0
13,1039.0,171,0,0
13,1042.0,171,0,0
13,1045.0,171,0,0
13,1048.0,171,0,0
13,1051.0,171,0,0
13,1054.0,171,0,0
13,1057.0,171,0,0
13,1060.0,171,0,0
13,1063.0,171,0,0
13,1066.0,171,0,0
